CowKey,Herd,CowExternalKey,LifetimeID,PedigreeNumber,ElectronicID,RemovalDate,BirthDate,BoughtDate,ToCullDate,LactationNumber,LactNumberEst,BW,BWReliability,Name,Breed,Sire,Dam,DamExternalKey,comment,InitialLactationStatus,InitialDueSire,InitialDueDate,RemovalFate,RemovalReason1,RemovalReason2,RemovalReason3,RemovalComment,StockClass,ABVFat,ABVProtein,ABVMilk,TransferID,PW,CowNumber,PWRel,ExpCalfPW,ExpCalfPWRel
490,Sep-99,9738538,ABCD-90-73,,,25/02/97,1/08/90,,,5,0,-2,40,,F     ,,,,,DRY,,,CULLED,FTC,,,,COW,,,,,,27,,,
491,Sep-99,10619693,ABCD-93-16,,,,13/03/93,,,4,0,30,53,,F     ,87208,ABCD-91-40,8961331,,DRY,,,,,,,,COW,,,,,,28,,,
492,Sep-99,10619688,ABCD-93-40,,,,20/03/93,,,5,0,44,53,,F     ,87203,9/9999/DAISY,2950165,,LACT,,,,,,,,COW,,,,,,29,,,
493,Sep-99,2950165,9/9999/84/8416,,,,12/08/84,,,12,0,20,58,GREEN - 16,F     ,77209,9/9999/DAISY,,,,,,,,,,,COW,,,,,,30,,,
494,Sep-99,8961314,ABCD-91-35,,,25/02/97,18/03/91,,,4,0,28,54,,F12   ,83283,ABCD-87-110,7264581,,DRY,,,CULLED,FTC,,,,COW,,,,,,31,,,
495,Sep-99,6334796,ABCD-87-14,,,,6/04/87,,,10,0,2,59,ORANGE - 14,F     ,80224,9/9999/DAISY,,,,,,,,,,,COW,,,,,,32,,,
496,Sep-99,6740980,ABCD-88-8,,,28/02/94,26/03/88,,,8,0,20,56,BLUE - 8,F     ,82252,9/9999/DAISY,,,,,,CULLED,,,,,COW,,,,,,344,,,
497,Sep-99,8979996,ABCD-91-55,,,28/02/94,28/03/91,,,5,0,39,54,,F12   ,83283,ABCD-87-118,7264594,,DRY,,,CULLED,FTC,,,,COW,,,,,,34,,,
499,Sep-99,9757317,ABCD-92-5,,,,3/03/92,,,6,0,1,54,,F     ,85264,ABCD-90-26,,,DRY,,,,,,,,COW,,,,,,36,,,
501,Sep-99,8979985,ABCD-91-47,,,28/02/94,24/03/91,,,6,0,37,54,,F     ,85203,ABCD-88-6,6740981,,DRY,,,CULLED,NOTPREGNANT,LOWPRD,,,COW,,,,,,38,,,
502,Sep-99,8185870,ABCD-90-72,,,,25/04/90,,,8,0,64,46,,F     ,84264,CCLG-86-70,,,,,,,,,,,COW,,,,,,39,,,
503,Sep-99,8961295,ABCD-91-14,,,25/02/97,8/03/91,,,4,0,36,54,,F12   ,84264,9/9999/DAISY,5290470,,DRY,,,CULLED,FTC,,,,COW,,,,,,40,,,
504,Sep-99,8999091,ABCD-91-67,,,,30/04/91,,,6,0,12,55,,F     ,85273,9/9999/DAISY,2950197,,DRY,,,,,,,,COW,,,,,,41,,,
506,Sep-99,2950179,9/9999/84/8431,,,25/02/97,30/08/84,,,10,0,18,57,GREEN - 31,F     ,76264,9/9999/DAISY,,,,,,CULLED,FTC,,,,COW,,,,,,43,,,
507,Sep-99,8185867,ABCD-90-64,,,,13/04/90,,,7,0,5,55,,F12   ,83256,ABCD-87-89,,,,,,,,,,,COW,,,,,,44,,,
508,Sep-99,9757303,ABCD-92-1,,,,24/02/92,,,6,0,20,42,,F     ,86279,9/9999/DAISY,,,DRY,,,,,,,,COW,,,,,,45,,,
509,Sep-99,7304609,ABCD-89-26,,,28/02/94,19/03/89,,,8,0,17,55,,F     ,83256,9/9999/DAISY,,,,,,CULLED,ECZEMA,,,,COW,,,,,,46,,,
510,Sep-99,9757326,ABCD-92-46,,,28/02/94,22/03/92,,,5,0,49,53,,F     ,86279,9/9999/DAISY,,,DRY,,,DIED,JOHNES,,,,COW,,,,,,47,,,
512,Sep-99,9757343,ABCD-92-2,,,,28/02/92,,,6,0,19,41,,F4    ,,ABCD84/8422,,,DRY,,,,,,,,COW,,,,,,49,,,
513,Sep-99,8961335,ABCD-91-23,,,,14/03/91,,,7,0,37,42,,F12   ,83283,ABCD84/8422,2957907,,DRY,,,,,,,,COW,,,,,,50,,,
514,Sep-99,8961327,ABCD-91-24,,,,14/03/91,,,7,0,34,56,,F12   ,83283,ABCD-85-67,4799612,,DRY,,,,,,,,COW,,,,,,51,,,
515,Sep-99,9757291,ABCD-92-37,,,28/02/94,17/03/92,,,4,0,34,57,,F     ,85273,ABCD-89-30,,,DRY,,,CULLED,FTC,,,,COW,,,,,,52,,,
516,Sep-99,9757323,ABCD-92-53,,,,26/03/92,,,6,0,54,44,,F     ,86202,ABCD-90-56,8166481,,,,,,,,,,COW,,,,,,53,,,
517,Sep-99,8185874,ABCD-90-60,,,28/02/94,6/04/90,,,6,0,5,58,,F     ,84284,9/9999/DAISY,,,,,,CULLED,HI CEL,OLDAGE,,,COW,,,,,,54,,,
518,Sep-99,9331694,BYQD-91-51,,,28/02/94,14/09/91,,,4,0,36,59,WILLOWMERE PRES LORETTA,F  PED,83283,BYQD-87-42,5970941,,,,,CULLED,FTC,,,,COW,,,,,,55,,,
519,Sep-99,4799602,ABCD-85-47,,,27/04/97,6/04/85,,,11,0,-14,54,GREEN - 47,F     ,78229,243292,,,,,,CULLED,OLDAGE,,,,COW,,,,,,56,,,
520,Sep-99,9757277,ABCD-92-9,,,,5/03/92,,,6,0,46,54,,F     ,86279,ABCD-89-19,,,DRY,,,,,,,,COW,,,,,,57,,,
521,Sep-99,9757290,ABCD-92-41,,,28/02/94,18/03/92,,,4,0,16,59,,F     ,86279,ABCD-88-12,,,DRY,,,CULLED,LOWPRD,LAMEREM,,,COW,,,,,,58,,,
524,Sep-99,9757276,ABCD-92-59,,,,30/03/92,,,6,0,15,42,,F8    ,,ABCD-90-11,,,DRY,,,,,,,,COW,,,,,,62,,,
527,Sep-99,7264571,ABCD-87-91,,,14/07/97,1/04/87,,,9,0,-8,49,ORANGE - 91,F8    ,,,,,,,,CULLED,LOWPRD,OLDAGE,HI CEL,,COW,,,,,,65,,,
528,Sep-99,6740966,ABCD-88-16,,,28/02/94,1/04/88,,,8,0,-12,60,BLUE - 16,F     ,82252,9/9999/DAISY,,,,,,CULLED,LOWPRD,OLDAGE,LATECA,,COW,,,,,,66,,,
531,Sep-99,10619692,ABCD-93-61,,,,27/03/93,,,5,0,37,38,,F     ,86279,ABCD-91-46,8979994,,DRY,,,,,,,,COW,,,,,,70,,,
535,Sep-99,7304649,ABCD-89-8,,,27/02/97,6/03/89,,,6,0,16,58,,F     ,83274,ABCD-86-13,,,,,,DIED,INJUR,,,,COW,,,,,,74,,,
536,Sep-99,10619641,ABCD-93-14,,,,12/03/93,,,4,0,23,51,,F10   ,87224,ABCD-88-1,6740979,,DRY,,,,,,,,COW,,,,,,347,,,
542,Sep-99,10619668,ABCD-93-41,,,,21/03/93,,,4,0,33,53,,F12J4 ,87203,CCLG-86-71,5595292,,DRY,,,,,,,,COW,,,,,,82,,,
544,Sep-99,6740992,ABCD-88-20,,,28/02/94,22/04/88,,,8,0,-26,61,BLUE - 20,F     ,82282,9/9999/DAISY,,,,,,CULLED,LOWPRD,,,,COW,,,,,,85,,,
548,Sep-99,10619646,ABCD-93-66,,,,29/03/93,,,4,0,23,53,,F     ,87203,ABCD-89-19,7304664,,DRY,,,,,,,,COW,,,,,,89,,,
554,Sep-99,10619687,ABCD-93-47,,,,23/03/93,,,4,0,28,53,,F     ,87203,ABCD-90-51,8166472,,DRY,,,,,,,,COW,,,,,,95,,,
555,Sep-99,8961318,ABCD-91-38,,,28/02/94,20/03/91,,,6,0,22,57,,F     ,85203,ABCD-86-74,5522290,,DRY,,,CULLED,NOTPREGNANT,HI CEL,LOWPRD,,COW,,,,,,96,,,
557,Sep-99,7304621,ABCD-89-12,,,25/02/97,8/03/89,,,6,0,32,59,,F     ,83274,ABCD-85-7,,,,,,CULLED,FTC,,,,COW,,,,,,100,,,
558,Sep-99,10619645,ABCD-93-19,,,28/02/94,12/03/93,,,3,0,22,57,,F     ,86279,ABCD-91-20,8961325,,DRY,,,CULLED,LOWPRD,BADTYPE,,,COW,,,,,,109,,,
559,Sep-99,7304658,ABCD-89-22,,,,13/03/89,,,9,0,10,54,,F12   ,83256,ABCD84/8437,,,,,,,,,,,COW,,,,,,111,,,
560,Sep-99,9757327,ABCD-92-19,,,28/02/94,8/03/92,,,5,0,60,54,,F     ,83283,ABCD-90-8,,,DRY,,,CULLED,HI CEL,,,,COW,,,,,,116,,,
562,Sep-99,10619648,ABCD-93-34,,,28/02/94,19/03/93,,,3,0,30,52,,F     ,87224,ABCD-88-7,6740974,,DRY,,,CULLED,NOTPREGNANT,,,,COW,,,,,,348,,,
565,Sep-99,9959114,DDY-92-17,,,,3/08/92,,,5,0,40,38,PEETERS 135,F4    ,,FGHI-85-34,5265753,,,,,,,,,,COW,,,,,,123,,,
566,Sep-99,10779510,DDY-93-13,,,,7/08/93,,,4,0,3,52,PEETERS 127,F     ,88225,FGHI-89-2,7669396,,DRY,,,,,,,,COW,,,,,,124,,,
567,Sep-99,8499369,DDY-90-5,,,27/04/97,2/08/90,,,5,0,20,56,PEETERS 71,F     ,84260,ABCD83/8317,5153657,,,,,CULLED,FTC,,,,COW,,,,,,125,,,
568,Sep-99,9959118,DDY-92-7,,,,28/07/92,,,5,0,39,54,PEETERS 114,F     ,87208,FGHI-89-20,7672104,,,,,,,,,,COW,,,,,,126,,,
570,Sep-99,10779522,DDY-93-4,,,,5/08/93,,,4,0,24,52,PEETERS 76,F     ,87203,FGHI-90-5,8499369,,,,,,,,,,COW,,,,,,128,,,
571,Sep-99,10619671,ABCD-93-75,,,,3/04/93,,,4,0,31,52,,F     ,87224,9/9999/DAISY,5166659,,DRY,,,,,,,,COW,,,,,,129,,,
572,Sep-99,9331432,DDY-91-12,,,,11/08/91,,,6,0,4,53,PEETERS 12,F     ,85203,ABCD83/8320,5153659,,,,,,,,,,COW,,,,,,130,,,
573,Sep-99,9331437,DDY-91-23,,,,15/08/91,,,6,0,-5,54,PEETERS 69,F     ,86202,FGHI-89-18,7669399,,,,,,,,,,COW,,,,,,131,,,
575,Sep-99,9959091,DDY-92-42,,,27/04/97,23/08/92,,,3,0,42,53,PEETERS 42,F     ,87208,ABCD84/8425,3054374,,,,,CULLED,FTC,,,,COW,,,,,,133,,,
576,Sep-99,9959100,DDY-92-34,,,,17/08/92,,,5,0,61,53,PEETERS 66,F     ,86279,ABCD84/8454,3054376,,,,,,,,,,COW,,,,,,134,,,
577,Sep-99,10779530,DDY-93-8,,,,4/08/93,,,4,0,36,51,PEETERS 54,F     ,87203,FGHI-89-28,7672117,,,,,,,,,,COW,,,,,,135,,,
578,Sep-99,8499370,DDY-90-24,,,26/05/97,9/08/90,,,5,0,45,57,PEETERS 110,F     ,83283,ABCD84/8449,3054369,,,,,CULLED,FTC,,,,COW,,,,,,136,,,
579,Sep-99,10779523,DDY-93-11,,,,7/08/93,,,4,0,10,52,PEETERS 130,F     ,87284,FGHI-86-3,5658564,,,,,,,,,,COW,,,,,,137,,,
581,Sep-99,9958016,DDY-92-6,,,,27/07/92,,,5,0,34,51,PEETERS 46,F     ,87268,FGHI-90-12,8499380,,,,,,,,,,COW,,,,,,139,,,
582,Sep-99,7672116,DDY-89-42,,,10/09/97,27/08/89,,,6,0,34,56,PEETERS 32,F     ,82279,ABCD84/8454,3054376,,,,,DIED,UNKNWN,,,Found dead in pdk,COW,,,,,,140,,,
583,Sep-99,10625295,ABCD-93-68,,,28/02/94,21/04/93,,,4,0,41,51,,F10   ,87224,ABCD-89-1,7304629,,DRY,,,CULLED,NOTPREGNANT,,,,COW,,,,,,141,,,
584,Sep-99,10619669,ABCD-93-43,,,12/05/97,22/03/93,,,2,0,-20,49,,F12   ,87203,ABCD-87-113,7264585,,DRY,,,CULLED,LOWPRD,,,,COW,,,,,,142,,,
585,Sep-99,8806458,DDY-89-35,,,28/02/94,1/08/89,,,8,0,17,40,PEETERS 146,F     ,,,,,,,,DIED,G STAG,,,,COW,,,,,,143,,,
586,Sep-99,9331440,DDY-91-29,,,28/02/94,18/08/91,,,5,0,52,54,PEETERS 91,F     ,85203,FGHI-86-11,5658547,,,,,CULLED,NOTPREGNANT,,,,COW,,,,,,144,,,
587,Sep-99,9959086,DDY-92-14,,,27/04/97,2/08/92,,,3,0,53,51,PEETERS 77,F     ,87208,FGHI-90-26,8499378,,,,,CULLED,FTC,,,,COW,,,,,,145,,,
588,Sep-99,10779536,DDY-93-3,,,,4/08/93,,,3,0,39,50,PEETERS 101,F     ,87224,FGHI-85-16,5171321,,,,,,,,,,COW,,,,,,146,,,
589,Sep-99,9959106,DDY-92-16,,,,3/08/92,,,5,0,51,55,PEETERS 157,F     ,87203,FGHI-85-4,5171667,,,,,,,,,,COW,,,,,,147,,,
590,Sep-99,10779515,DDY-93-32,,,,22/08/93,,,4,0,22,52,PEETERS 9,F     ,87203,FGHI-86-21,5658417,,,,,,,,,,COW,,,,,,148,,,
591,Sep-99,9959102,DDY-92-29,,,,12/08/92,,,5,0,37,53,PEETERS 48,F     ,87233,ABCD84/8449,3054369,,,,,,,,,,COW,,,,,,149,,,
592,Sep-99,10779511,DDY-93-12,,,,7/08/93,,,4,0,5,52,PEETERS 22,F     ,88225,FGHI-89-2,7669396,,,,,,,,,,COW,,,,,,150,,,
594,Sep-99,8499382,DDY-90-1,,,27/04/97,29/07/90,,,5,0,35,58,PEETERS 87,F     ,83283,FGHI-85-57,5171572,,,,,CULLED,FTC,,,,COW,,,,,,152,,,
595,Sep-99,9757319,ABCD-92-14,,,14/07/97,5/03/92,,,4,0,45,53,,F8 X4 ,86279,ABCD-89-42,,,DRY,,,CULLED,LAMEREM,,,,COW,,,,,,153,,,
596,Sep-99,8499359,DDY-90-30,,,,26/08/90,,,7,0,8,52,PEETERS 78,F12   ,83283,FGHI-86-27,5658634,,,,,,,,,,COW,,,,,,154,,,
597,Sep-99,9959121,DDY-92-8,,,28/02/94,31/07/92,,,4,0,38,56,PEETERS 97,F     ,87208,FGHI-89-8,7672123,,,,,DIED,G STAG,,,,COW,,,,,,155,,,
599,Sep-99,9331412,DDY-91-4,,,,29/07/91,,,6,0,22,54,PEETERS 148,F     ,86279,ABCD83/8314,4642880,,,,,,,,,,COW,,,,,,157,,,
601,Sep-99,10779513,DDY-93-23,,,,18/08/93,,,4,0,28,50,PEETERS 137,F     ,87208,ABCD83/8312,5153651,,,,,,,,,,COW,,,,,,159,,,
603,Sep-99,7304597,ABCD-89-38,,,28/02/94,6/04/89,,,7,0,50,57,,F     ,83283,9/9999/DAISY,,,,,,CULLED,LOWPRD,UDR BD,,,COW,,,,,,161,,,
606,Sep-99,9757334,ABCD-92-43,,,28/02/94,19/03/92,,,4,0,53,50,,F12   ,85273,9/9999/DAISY,,,DRY,,,CULLED,NOTPREGNANT,,,,COW,,,,,,165,,,
607,Sep-99,6740979,ABCD-88-1,,,28/02/94,27/02/88,,,8,0,-1,47,BLUE - 1,F4    ,,ABCD-85-58,,,,,,CULLED,NOTPREGNANT,,,,COW,,,,,,166,,,
608,Sep-99,7264547,ABCD-87-3,,,28/02/94,22/03/87,,,9,0,-20,49,ORANGE - 3,F     ,81246,9/9999/DAISY,,,,,,CULLED,LOWPRD,HI CEL,,,COW,,,,,,167,,,
609,Sep-99,10669520,ABCD-93-64,,,,17/04/93,,,4,0,30,53,,F     ,87224,ABCD-88-12,6740975,,DRY,,,,,,,,COW,,,,,,168,,,
611,Sep-99,7304664,ABCD-89-19,,,28/02/94,13/03/89,,,7,0,9,60,,F     ,83209,9/9999/DAISY,,,,,,DIED,UNKNWN,,,,COW,,,,,,170,,,
612,Sep-99,8185871,ABCD-90-71,,,28/02/94,21/04/90,,,6,0,24,58,,F     ,84223,ABCD-85-65,,,,,,DIED,UNKNWN,,,,COW,,,,,,171,,,
613,Sep-99,8979997,ABCD-91-64,,,25/02/97,9/04/91,,,4,0,2,60,,F     ,83283,9/9999/DAISY,2695934,,DRY,,,CULLED,FTC,,,,COW,,,,,,172,,,
614,Sep-99,8148015,ABCD-90-6,,,12/05/97,6/03/90,,,5,0,24,57,,F     ,84264,9/9999/DAISY,,,,,,CULLED,MASTREM,LOWPRD,,,COW,,,,,,173,,,
615,Sep-99,10619690,ABCD-93-55,,,,24/03/93,,,4,0,36,51,,F8 X4 ,87224,ABCD-89-35,8235785,,DRY,,,,,,,,COW,,,,,,174,,,
616,Sep-99,9757304,ABCD-92-25,,,28/02/94,10/03/92,,,5,0,85,51,,F     ,86279,ABCD-88-18,,,DRY,,,DIED,SALMONELLA,,,,COW,,,,,,175,,,
617,Sep-99,10619673,ABCD-93-71,,,,2/04/93,,,4,0,50,51,,F     ,87224,9/9999/DAISY,2950206,,DRY,,,,,,,,COW,,,,,,176,,,
618,Sep-99,8148005,ABCD-90-18,,,28/02/94,11/03/90,,,6,0,1,57,,F     ,83283,9/9999/DAISY,,,,,,DIED,UNKNWN,,,,COW,,,,,,177,,,
619,Sep-99,9757280,ABCD-92-51,,,,24/03/92,,,5,0,20,40,,F     ,85203,ABCD-87-10,,,DRY,,,,,,,,COW,,,,,,178,,,
620,Sep-99,7304635,ABCD-89-30,,,,22/03/89,,,8,0,9,58,,F     ,83283,9/9999/DAISY,,,,,,,,,,,COW,,,,,,179,,,
621,Sep-99,8979986,ABCD-91-49,,,,25/03/91,,,7,0,8,57,,F     ,83283,ABCD-87-14,6334796,,DRY,,,,,,,,COW,,,,,,180,,,
622,Sep-99,10619658,ABCD-93-15,,,,10/03/93,,,4,0,47,52,,F     ,87224,ABCD-90-37,8148009,,DRY,,,,,,,,COW,,,,,,181,,,
623,Sep-99,8164259,FNKP-90-23,,,9/05/97,9/04/90,,,5,0,22,60,,F10X2 ,83256,EFGH-85-5,,,DRY,,,SOLD,FTC,,,,COW,,,,,,182,,,
626,Sep-99,10625298,ABCD-93-32,,,,16/04/93,,,4,0,41,53,,F     ,87224,9/9999/DAISY,2950162,,DRY,,,,,,,,COW,,,,,,185,,,
627,Sep-99,8148012,ABCD-90-9,,,,7/03/90,,,7,0,16,54,,F     ,83283,9/9999/DAISY,,,,,,,,,,,COW,,,,,,186,,,
628,Sep-99,7264581,ABCD-87-110,,,14/07/97,1/04/87,,,9,0,5,45,ORANGE - 110,F8    ,,,,,,,,CULLED,LOWPRD,REPDIS,HI CEL,,COW,,,,,,187,,,
630,Sep-99,9757311,ABCD-92-33,,,28/02/94,16/03/92,,,4,0,53,52,,F12A4 ,85268,ABCD-85-62,,,DRY,,,DIED,UNKNWN,,,,COW,,,,,,189,,,
631,Sep-99,10619665,ABCD-93-49,,,,23/03/93,,,4,0,50,53,,F     ,87203,ABCD-86-65,5522396,,DRY,,,,,,,,COW,,,,,,190,,,
632,Sep-99,7304632,ABCD-89-11,,,,8/03/89,,,8,0,11,50,,F     ,83209,9/9999/DAISY,,,,,,,,,,,COW,,,,,,191,,,
633,Sep-99,7304603,ABCD-89-36,,,,4/04/89,,,8,0,12,55,,F     ,83274,ABCD-85-53,,,,,,,,,,,COW,,,,,,192,,,
634,Sep-99,2957960,5/6585/84/8475,,,,5/09/84,,,12,0,23,46,GREEN -75,F4 J4 ,608746,ABCD81/817,,,,,,,,,,,COW,,,,,,193,,,
636,Sep-99,8961330,ABCD-91-33,,,,18/03/91,,,6,0,35,56,,F     ,83283,9/9999/DAISY,2950178,,DRY,,,,,,,,COW,,,,,,195,,,
637,Sep-99,9757306,ABCD-92-13,,,25/02/97,5/03/92,,,3,0,22,43,,F     ,86279,ABCD-89-6,,,DRY,,,CULLED,FTC,,,,COW,,,,,,196,,,
638,Sep-99,6364721,CDBH-87-27,,,,4/08/87,,,7,0,12,59,RED-27,F8 J4 ,82228,ABCD83/832,2702626,,,,,,,,,,COW,,,,,,197,,,
639,Sep-99,9884528,CDBH-92-21,,,,3/08/92,,,5,0,36,56,,F12J2 ,87205,CDBH-88-6,,,DRY,,,,,,,,COW,,,,,,198,,,
646,Sep-99,8961319,ABCD-91-5,,,,4/03/91,,,6,0,32,55,,F     ,84264,ABCD-85-7,4799464,,DRY,,,,,,,,COW,,,,,,206,,,
651,Sep-99,8148014,ABCD-90-15,,,28/02/94,10/03/90,,,6,0,32,60,,F     ,84264,9/9999/DAISY,,,,,,CULLED,LOWPRD,,,,COW,,,,,,211,,,
654,Sep-99,5835192,ABCD-85-69,,,27/04/97,12/09/85,,,9,0,17,50,RED - 40,F8    ,,,,,,,,CULLED,FTC,,,,COW,,,,,,214,,,
656,Sep-99,8961312,ABCD-91-26,,,,15/03/91,,,6,0,71,55,,F     ,85210,ABCD-86-65,5522396,,DRY,,,,,,,,COW,,,,,,216,,,
660,Sep-99,8961307,ABCD-91-42,,,,20/03/91,,,6,0,26,56,,F     ,85203,ABCD-88-16,6740966,,DRY,,,,,,,,COW,,,,,,234,,,
661,Sep-99,9757325,ABCD-92-55,,,,28/03/92,,,5,0,6,41,,F8    ,,ABCD-90-18,,,DRY,,,,,,,,COW,,,,,,240,,,
664,Sep-99,8499381,DDY-90-21,,,,8/08/90,,,7,0,33,59,PEETERS 49,F     ,85203,FGHI-85-5,5171550,,,,,,,,,,COW,,,,,,254,,,
665,Sep-99,8499368,DDY-90-17,,,,7/08/90,,,7,0,35,57,PEETERS 108,F     ,85210,ABCD82/82141,2372343,,,,,,,,,,COW,,,,,,255,,,
666,Sep-99,9959117,DDY-92-4,,,,24/07/92,,,5,0,41,53,PEETERS 53,F     ,87203,FGHI-86-11,5658547,,,,,,,,,,COW,,,,,,256,,,
667,Sep-99,11376384,DDY-92-21,,,,,,,5,0,,,PEETERS 111,,,,,,,,,,,,,,COW,,,,,,257,,,
668,Sep-99,10779506,DDY-93-18,,,,12/08/93,,,4,0,42,52,PEETERS 33,F     ,87208,FGHI-89-39,7672105,,,,,,,,,,COW,,,,,,260,,,
669,Sep-99,7672122,DDY-89-31,,,28/02/94,14/08/89,,,7,0,12,54,PEETERS 21,F     ,83283,ABCD84/8432,3054382,,,,,CULLED,NOTPREGNANT,,,,COW,,,,,,262,,,
670,Sep-99,8499363,DDY-90-8,,,,3/08/90,,,7,0,19,55,PEETERS 2,F     ,83283,ABCD82/82150,2372352,,,,,,,,,,COW,,,,,,264,,,
671,Sep-99,7672119,DDY-89-9,,,,1/08/89,,,8,0,6,56,PEETERS 65,F     ,84284,ABCD84/8449,3054369,,,,,,,,,,COW,,,,,,266,,,
673,Sep-99,9331425,DDY-91-16,,,28/02/94,11/08/91,,,5,0,3,54,PEETERS 6,F     ,85273,,5153655,,,,,DIED,G STAG,MLKFEV,,,COW,,,,,,269,,,
674,Sep-99,10779535,DDY-93-26,,,28/02/94,18/08/93,,,4,0,43,52,PEETERS 118,F     ,88225,FGHI-85-5,5171550,,,,,CULLED,NOTPREGNANT,,,,COW,,,,,,270,,,
675,Sep-99,9959119,DDY-92-32,,,28/02/94,15/08/92,,,5,0,22,54,PEETERS 15,F     ,87224,FGHI-89-1,7672109,,,,,CULLED,ABORT,,,,COW,,,,,,272,,,
678,Sep-99,9959105,DDY-92-15,,,,3/08/92,,,5,0,44,54,PEETERS 44,F     ,87233,FGHI-86-3,5658564,,,,,,,,,,COW,,,,,,275,,,
680,Sep-99,10779532,DDY-93-2,,,,1/08/93,,,4,0,40,49,PEETERS 27,F     ,88241,FGHI-89-35,8806458,,,,,,,,,,COW,,,,,,279,,,
681,Sep-99,7672109,DDY-89-1,,,,27/07/89,,,7,0,-7,55,PEETERS 145,F     ,83253,FGHI-86-2,5658671,,,,,,,,,,COW,,,,,,280,,,
682,Sep-99,10779528,DDY-93-30,,,27/04/97,21/08/93,,,2,0,1,53,PEETERS 36,F     ,88269,FGHI-89-32,7672129,,,,,CULLED,FTC,,,,COW,,,,,,281,,,
683,Sep-99,9959094,DDY-92-24,,,,7/08/92,,,4,0,70,50,PEETERS 102,F     ,87208,FGHI-90-19,8499373,,,,,,,,,,COW,,,,,,282,,,
685,Sep-99,11341229,DDY-93-15,,,,10/08/93,,,4,0,25,53,PEETERS 134,F     ,87233,FGHI-89-14,7681257,,,,,,,,,,COW,,,,,,285,,,
686,Sep-99,10779527,DDY-93-21,,,,16/08/93,,,4,0,49,52,PEETERS 113,F     ,87233,FGHI-90-17,8499368,,,,,,,,,,COW,,,,,,286,,,
688,Sep-99,5171679,DDY-85-9,,,,3/08/85,,,12,0,-2,54,PEETERS 61,F     ,80241,,3054343,,,,,,,,,,COW,,,,,,288,,,
690,Sep-99,10779526,DDY-93-22,,,28/02/94,17/08/93,,,4,0,55,52,PEETERS 34,F     ,87203,ABCD82/82147,2372349,,,,,DIED,G STAG,,,,COW,,,,,,291,,,
691,Sep-99,9959101,DDY-92-38,,,,20/08/92,,,5,0,31,54,PEETERS 138,F     ,87224,ABCD82/82141,2372343,,,,,,,,,,COW,,,,,,292,,,
693,Sep-99,10779525,DDY-93-16,,,,10/08/93,,,4,0,22,53,PEETERS 64,F     ,87233,FGHI-85-20,5171533,,,,,,,,,,COW,,,,,,294,,,
694,Sep-99,9331443,DDY-91-27,,,,17/08/91,,,6,0,23,55,PEETERS 79,F     ,85273,FGHI-85-17,5171606,,,,,,,,,,COW,,,,,,295,,,
696,Sep-99,9959110,DDY-92-37,,,,19/08/92,,,5,0,22,52,PEETERS 24,F12J4 ,87203,ABCD84/8423,3054370,,,,,,,,,,COW,,,,,,297,,,
697,Sep-99,7672114,DDY-89-21,,,,10/08/89,,,8,0,20,58,PEETERS 52,F     ,84260,FGHI-85-14,5171637,,,,,,,,,,COW,,,,,,298,,,
698,Sep-99,9959084,DDY-92-11,,,,31/07/92,,,5,0,25,52,PEETERS 167,F     ,86279,FGHI-90-25,8499367,,,,,,,,,,COW,,,,,,301,,,
699,Sep-99,9959103,DDY-92-35,,,26/05/97,17/08/92,,,3,0,34,55,PEETERS 75,F     ,87203,FGHI-85-8,5171525,,,,,CULLED,FTC,,,,COW,,,,,,302,,,
700,Sep-99,8499373,DDY-90-19,,,,7/08/90,,,7,0,55,44,PEETERS 47,F     ,84260,ABCD83/835,4644124,,,,,,,,,,COW,,,,,,303,,,
703,Sep-99,10779518,DDY-93-19,,,28/02/94,13/08/93,,,3,0,25,52,PEETERS 45,F     ,87233,FGHI-86-15,5658391,,,,,CULLED,NOTPREGNANT,,,,COW,,,,,,306,,,
706,Sep-99,9331442,DDY-91-32,,,,24/08/91,,,6,0,33,55,PEETERS 35,F     ,85273,FGHI-85-1,5171507,,,,,,,,,,COW,,,,,,309,,,
707,Sep-99,9331435,DDY-91-30,,,,22/08/91,,,6,0,49,41,PEETERS 83,F12   ,84264,FGHI-88-4,6746221,,,,,,,,,,COW,,,,,,310,,,
708,Sep-99,9331438,DDY-91-31,,,28/02/94,22/08/91,,,6,0,22,55,PEETERS 23,F     ,85273,ABCD82/82137,2372339,,,,,CULLED,NOTPREGNANT,,,,COW,,,,,,311,,,
709,Sep-99,9959097,DDY-92-1,,,,22/07/92,,,5,0,28,51,PEETERS 43,F     ,86279,FGHI-90-4,8499384,,,,,,,,,,COW,,,,,,312,,,
710,Sep-99,10779516,DDY-93-7,,,,4/08/93,,,4,0,24,38,PEETERS 50,F     ,88264,FGHI-90-21,8499381,,,,,,,,,,COW,,,,,,313,,,
711,Sep-99,8499358,DDY-90-2,,,28/02/94,30/07/90,,,7,0,-2,39,PEETERS 30,F     ,,,8496001,,,,,DIED,MLKFEV,,,,COW,,,,,,314,,,
712,Sep-99,11341227,DDY-93-33,,,26/05/97,27/08/93,,,2,0,24,54,PEETERS 1,F     ,88241,FGHI-89-9,7672119,,,,,CULLED,FTC,,,,COW,,,,,,315,,,
713,Sep-99,11341228,DDY-93-6,,,,3/08/93,,,4,0,15,52,PEETERS 81,F     ,88264,FGHI-90-1,8499382,,,,,,,,,,COW,,,,,,316,,,
