CowKey,Herd,CowExternalKey,LifetimeID,PedigreeNumber,ElectronicID,ElectronicFreq,CowNumber,RemovalDate,BirthDate,BoughtDate,ToCullDate,ToCullReason,LactationNumber,LactNumberEst,BW,BWReliability,Name,Breed,Sire,Dam,DamExternalKey,comment,InitialLactationStatus,InitialDueSire,InitialDueDate,RemovalFate,RemovalReason1,RemovalReason2,RemovalReason3,RemovalComment,StockClass,ABVFat,ABVProtein,ABVMilk,TransferID,PW,PWRel,ExpCalfPW,ExpCalfPWRel,ExpCalfBW,ExpCalfBWRel,WithholdStatus,MilkHoldDate,MeatHoldDate,DCTStatus
333,"9/9999",10619660,"ABCD-93-22",,,,"        75","03/01/11 00:00:00","03/13/08 00:00:00",,,,1,0,33,51,,"F     ","87268","ABCD-90-70",8185873,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
334,"9/9999",10619700,"ABCD-93-23",,,,"       133","06/13/10 00:00:00","03/13/08 00:00:00",,,,1,0,7,46,,"F     ","87268","ABCD-86-19",5523754,,"DRY",,,"CULLED",,,,,"COW",,,,,,,,,,,,,,
335,"9/9999",10619644,"ABCD-93-24",,,,"       110","02/01/11 00:00:00","03/14/08 00:00:00",,,,1,0,24,51,,"F     ","87208","ABCD-89-27",7304643,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
336,"9/9999",10619651,"ABCD-93-25",,,,"       134","02/01/11 00:00:00","03/14/08 00:00:00",,,,1,0,7,52,,"F     ","87268","ABCD-87-12",7264555,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
337,"9/9999",10619663,"ABCD-93-26",,,,"       137","02/01/11 00:00:00","03/15/08 00:00:00",,,,1,0,38,51,,"F13X1 ","86279","BCDE-90-23",8164259,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
338,"9/9999",10619664,"ABCD-93-27",,,,"        94","03/01/11 00:00:00","03/14/08 00:00:00",,,,1,0,39,51,,"F     ","87224","ABCD-90-44",8166487,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
339,"9/9999",10619659,"ABCD-93-28",,,,"        20","06/13/10 00:00:00","03/15/08 00:00:00",,,,,0,,,,"F12   ","87203","9/9999/DAISY",6000622,,"DRY",,,"CULLED","FTC",,,,"HEIFER",,,,,,,,,,,,,,
340,"9/9999",10619696,"ABCD-93-29",,,,"       103","08/31/11 00:00:00","03/15/08 00:00:00",,,,2,0,18,53,,"F     ","87203","9/9999/DAISY",2950172,,"DRY",,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
341,"9/9999",10619654,"ABCD-93-30",,,,"        53","06/21/11 00:00:00","03/16/08 00:00:00",,,,2,0,,,,"F     ","87224","ABCD-90-19",8148008,,"DRY",,,"DIED","LAMEREM",,,,"COW",,,,,,,,,,,,,,
342,"9/9999",10619689,"ABCD-93-31",,,,"        97","03/01/11 00:00:00","03/16/08 00:00:00",,,,1,0,47,51,,"F     ","87208","ABCD-91-9",8961310,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
343,"9/9999",10619656,"ABCD-93-33",,,,"        41","06/26/10 00:00:00","03/17/08 00:00:00",,,,1,0,26,49,,"F     ","87233","ABCD-89-26",7304609,,"DRY",,,"DIED","UNKNWN",,,,"COW",,,,,,,,,,,,,,
344,"9/9999",10625286,"ABCD-93-35",,,,"        78","03/01/11 00:00:00","04/16/08 00:00:00",,,,1,0,22,48,,"F12   ","88225","ABCD-87-91",7264571,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
345,"9/9999",10619661,"ABCD-93-37",,,,"       122","05/28/11 00:00:00","03/19/08 00:00:00",,,,2,0,,,,"F     ","87203","ABCD-88-16",6740966,,"DRY",,,"DIED","GUTPRO",,,,"COW",,,,,,,,,,,,,,
346,"9/9999",10625299,"ABCD-93-38",,,,"        37","02/01/11 00:00:00","03/20/08 00:00:00",,,,1,0,58,51,,"F     ","87233","ABCD-90-8",8148030,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
347,"9/9999",10619667,"ABCD-93-39",,,,"       132","05/27/10 00:00:00","03/20/08 00:00:00",,,,1,0,,,,"F     ","87203","ABCD-90-43",8148004,,"DRY",,,"DIED","INJURY","OTHERC",,,"COW",,,,,,,,,,,,,,
348,"9/9999",10619652,"ABCD-93-42",,,,"       159","02/26/11 00:00:00","03/21/08 00:00:00",,,,1,0,17,51,,"F     ","87224","ABCD-87-18",7264559,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
349,"9/9999",10619643,"ABCD-93-44",,,,"       123","02/01/11 00:00:00","03/22/08 00:00:00",,,,1,0,22,51,,"F     ","87224","ABCD-90-34",8148017,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
350,"9/9999",10619686,"ABCD-93-45",,,,"        72","02/01/11 00:00:00","03/22/08 00:00:00",,,,1,0,21,51,,"F     ","87224","ABCD-85-32",4799569,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
351,"9/9999",10625302,"ABCD-93-48",,,,"       108","02/01/11 00:00:00","03/23/08 00:00:00",,,,1,0,31,50,,"F     ","86279","ABCD-90-62",8185869,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
352,"9/9999",10619642,"ABCD-93-51",,,,"        91","07/29/11 00:00:00","03/23/08 00:00:00",,,,2,0,-1,51,,"F     ","87268","ABCD-87-3",7264547,,"DRY",,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
353,"9/9999",10619677,"ABCD-93-53",,,,"       150","02/01/11 00:00:00","04/09/08 00:00:00",,,,1,0,22,51,,"F     ","87224","ABCD-89-7",7304630,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
354,"9/9999",10619647,"ABCD-93-54",,,,"        90","12/03/10 00:00:00","03/24/08 00:00:00",,,,1,0,-6,35,,"F     ","86279","ABCD-91-64",8979997,,"DRY",,,"CULLED",,,,,"COW",,,,,,,,,,,,,,
355,"9/9999",10619649,"ABCD-93-56",,,,"     93056","09/05/10 00:00:00","03/25/08 00:00:00",,,,,0,25,41,,"F     ","87224","ABCD-86-40",5522382,,"DRY",,,"CULLED","FTC",,,,"HEIFER",,,,,,,,,,,,,,
356,"9/9999",10619695,"ABCD-93-57",,,,"        84","02/01/11 00:00:00","03/25/08 00:00:00",,,,1,0,39,52,,"F     ","87224","ABCD-85-64",5954353,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
357,"9/9999",10619676,"ABCD-93-59",,,,"       139","02/01/11 00:00:00","03/25/08 00:00:00",,,,1,0,15,51,,"F     ","87203","ABCD-89-14",7304628,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
358,"9/9999",10619684,"ABCD-93-60",,,,"       138","02/01/11 00:00:00","04/08/08 00:00:00",,,,1,0,48,51,,"F     ","87224","ABCD-90-71",8185871,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
359,"9/9999",11690944,"ABCD-93-62",,,,"       143","02/26/11 00:00:00","03/10/08 00:00:00",,,,1,0,24,35,,"F     ","87208","ABCD-91-34",,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
360,"9/9999",10619670,"ABCD-93-63",,,,"     93063","06/13/10 00:00:00","03/28/08 00:00:00",,,,,0,25,35,,"F12   ","87203","ABCD-87-114",7264586,,"DRY",,,"CULLED","FTC",,,,"HEIFER",,,,,,,,,,,,,,
361,"9/9999",10625307,"ABCD-93-65",,,,"        12","02/01/11 00:00:00","04/18/08 00:00:00",,,,1,0,49,49,,"F12   ","88225","ABCD84/8437",2957922,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
362,"9/9999",10625297,"ABCD-93-67",,,,"        11","02/01/11 00:00:00","04/18/08 00:00:00",,,,1,0,36,49,,"F12   ","87224","ABCD-85-20",4799474,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
363,"9/9999",10619682,"ABCD-93-70",,,,"       145","03/01/11 00:00:00","03/02/08 00:00:00",,,,1,0,29,34,,"F8    ",,"ABCD-85-19",4799470,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
364,"9/9999",10619653,"ABCD-93-74",,,,"       155","07/29/11 00:00:00","04/05/08 00:00:00",,,,2,0,35,37,,"F     ","87268","ABCD-90-72",8185870,,"DRY",,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
365,"9/9999",10618849,"ABCD-93-79",,,,"       156","03/01/11 00:00:00","04/06/08 00:00:00",,,,1,0,12,52,,"F     ","87268","9/9999/DAISY",2950178,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
367,"9/9999",11595582,"ABCD-94-2",,,,"       228","07/29/11 00:00:00","02/28/09 00:00:00",,,,1,0,20,49,,"F     ","88269","ABCD-92-41",9757290,,"DRY",,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
422,"9/9999",5171572,"DDY-85-57",,,,"     85057","07/01/11 00:00:00","08/14/00 00:00:00",,,,9,0,26,61,"PEETERS 161","F     ","76264","ABCD81/81113",2156845,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
423,"9/9999",5171606,"DDY-85-17",,,,"     85017","07/01/11 00:00:00","08/12/00 00:00:00",,,,9,0,-8,58,"PEETERS 162","F     ","62325","ABCD82/82146",2372348,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
424,"9/9999",5171637,"DDY-85-14",,,,"     85014","07/01/11 00:00:00","08/10/00 00:00:00",,,,9,0,10,55,"PEETERS 68","F     ","80241","ABCD79/7966",1796612,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
425,"9/9999",5265753,"DDY-85-34",,,,"     85034","07/01/11 00:00:00","08/29/00 00:00:00",,,,9,0,17,48,"PEETERS 128","F8    ",,"ABCD77/7733",1508662,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
426,"9/9999",5171321,"DDY-85-16",,,,"     85016","07/01/11 00:00:00","08/12/00 00:00:00",,,,9,0,-2,56,"PEETERS 163","F     ","62325",,3054324,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
427,"9/9999",5171398,"DDY-85-2",,,,"     85002","07/01/11 00:00:00","07/21/00 00:00:00",,,,9,0,24,59,"PEETERS 154","F     ","63042","ABCD82/824",2372335,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
428,"9/9999",6330343,"DDY-87-1",,,,"     87001","07/01/11 00:00:00","07/29/02 00:00:00",,,,1,0,33,45,"PEETERS 90","F     ","81221","ABCD84/8442",3054393,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
429,"9/9999",8499366,"DDY-90-16",,,,"     80016","07/01/11 00:00:00","08/07/05 00:00:00",,,,4,0,40,54,"PEETERS 8","F12X4 ","83283","ABCD79/7968",1796614,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
430,"9/9999",8499384,"DDY-90-4",,,,"       300","10/10/11 00:00:00","08/01/05 00:00:00",,,,5,0,,,"PEETERS 56","F     ","85273","FGHI-85-18",5171615,,,,,"CULLED","MASTREM",,,,"COW",,,,,,,,,,,,,,
431,"9/9999",7669398,"DDY-89-15",,,,"     89015","07/01/11 00:00:00","08/04/04 00:00:00",,,,5,0,20,58,"PEETERS","F     ","84264","FGHI-85-26",5171334,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
432,"9/9999",7672105,"DDY-89-39",,,,"     89039","07/01/11 00:00:00","08/22/04 00:00:00",,,,5,0,15,56,"PEETERS 13","F     ","83256","ABCD80/80106",1969941,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
433,"9/9999",7672111,"DDY-89-11",,,,"     89011","07/01/11 00:00:00","08/02/04 00:00:00",,,,5,0,30,54,"PEETERS 150","F     ","84223","ABCD80/8098",1969933,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
434,"9/9999",7672123,"DDY-89-8",,,,"     89008","07/01/11 00:00:00","08/01/04 00:00:00",,,,5,0,32,57,"PEETERS 147","F     ","84239","ABCD80/8078",1969913,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
435,"9/9999",7672127,"DDY-89-37",,,,"     89037","07/01/11 00:00:00","08/19/04 00:00:00",,,,4,0,-4,52,"PEETERS 158","F8 J8 ","83256",,3054345,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
436,"9/9999",7672128,"DDY-89-38",,,,"     89038","07/01/11 00:00:00","08/21/04 00:00:00",,,,5,0,6,54,"PEETERS 116","F12W4 ","84260","ABCD80/8082",1969917,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
437,"9/9999",7672129,"DDY-89-32",,,,"       122","10/10/11 00:00:00","08/16/04 00:00:00",,,,5,0,-22,57,"PEETERS 115","F     ","84284","FGHI-86-16",5658456,,,,,"CULLED","MASTREM",,,,"COW",,,,,,,,,,,,,,
438,"9/9999",7672134,"DDY-89-10",,,,"     89010","07/01/11 00:00:00","08/02/04 00:00:00",,,,5,0,19,56,"PEETERS 100","F     ","84223","FGHI-86-11",5658547,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
439,"9/9999",7672138,"DDY-89-26",,,,"     89026","07/01/11 00:00:00","08/11/04 00:00:00",,,,5,0,-10,57,"PEETERS 131","F     ","83209","FGHI-85-17",5171606,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
440,"9/9999",7681256,"DDY-89-3",,,,"     89003","07/01/11 00:00:00","07/28/04 00:00:00",,,,5,0,46,59,"PEETERS 92","F     ","84239","ABCD82/82150",2372352,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
441,"9/9999",7681257,"DDY-89-14",,,,"     89014","07/01/11 00:00:00","08/04/04 00:00:00",,,,5,0,12,61,"PEETERS 94","F     ","84264","FGHI-85-26",5171334,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
442,"9/9999",7669396,"DDY-89-2",,,,"     89002","07/01/11 00:00:00","07/27/04 00:00:00",,,,4,0,-31,56,"PEETERS 25","F     ","83253","FGHI-86-2",5658671,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
443,"9/9999",9959092,"DDY-92-5",,,,"     82005","07/01/11 00:00:00","07/25/07 00:00:00",,,,2,0,12,37,"PEETERS 103","F     ","87224","ABCD83/8312",5153651,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
444,"9/9999",9959098,"DDY-92-44",,,,"     82044","07/01/11 00:00:00","08/26/07 00:00:00",,,,2,0,34,54,"PEETERS 29","F     ","87208","FGHI-89-9",7672119,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
445,"9/9999",9959099,"DDY-92-10",,,,"       351","08/17/11 00:00:00","07/31/07 00:00:00",,,,3,0,23,53,"PEETERS 133","F     ","87268","FGHI-90-5",8499369,,,,,"DIED","G STAG",,,,"COW",,,,,,,,,,,,,,
446,"9/9999",9959112,"DDY-92-23",,,,"     82023","07/01/11 00:00:00","08/07/07 00:00:00",,,,2,0,31,53,"PEETERS 86","F     ","87208","FGHI-90-29",8499364,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
447,"9/9999",9959115,"DDY-92-41",,,,"     82041","07/01/11 00:00:00","08/22/07 00:00:00",,,,2,0,23,54,"PEETERS 60","F     ","87224","FGHI-89-18",7669399,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
448,"9/9999",9959122,"DDY-92-39",,,,"     82039","07/01/11 00:00:00","08/21/07 00:00:00",,,,2,0,38,54,"PEETERS 57","F     ","87208","FGHI-85-1",5171507,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
449,"9/9999",9959123,"DDY-92-20",,,,"     82020","07/01/11 00:00:00","08/06/07 00:00:00",,,,2,0,35,53,"PEETERS 126","F     ","87233","FGHI-85-2",5171398,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
450,"9/9999",9331413,"DDY-91-17",,,,"     81017","07/01/11 00:00:00","08/12/06 00:00:00",,,,3,0,11,55,"PEETERS 67","F     ","81252","FGHI-89-36",7672125,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
451,"9/9999",9331417,"DDY-91-24",,,,"     81024","07/01/11 00:00:00","08/16/06 00:00:00",,,,3,0,38,51,"PEETERS 139","F     ","81252","FGHI-89-16",8813162,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
452,"9/9999",9331427,"DDY-91-36",,,,"     81036","07/01/11 00:00:00","09/02/06 00:00:00",,,,3,0,17,53,"PEETERS 7","F     ","85273","ABCD81/81111",2156843,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
453,"9/9999",9331428,"DDY-91-10",,,,"     81010","07/01/11 00:00:00","08/10/06 00:00:00",,,,3,0,29,54,"PEETERS 160","F     ","85273","FGHI-88-17",6746220,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
454,"9/9999",9331439,"DDY-91-21",,,,"     81021","07/01/11 00:00:00","08/13/06 00:00:00",,,,3,0,8,54,"PEETERS 117","F     ","86202","FGHI-89-15",7669398,,,,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
455,"9/9999",10779514,"DDY-93-9",,,,"     83009","07/01/11 00:00:00","08/06/08 00:00:00",,,,1,0,19,45,"PEETERS 80","F     ","88241","ABCD84/8434",3054388,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
456,"9/9999",10779521,"DDY-93-20",,,,"     83020","07/01/11 00:00:00","08/13/08 00:00:00",,,,1,0,15,50,"PEETERS 26","F     ","88269","FGHI-89-12",7672106,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
457,"9/9999",10779524,"DDY-93-28",,,,"     83028","07/01/11 00:00:00","08/19/08 00:00:00",,,,1,0,63,46,"PEETERS 40","F     ","87203","FGHI-85-4",5171667,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
458,"9/9999",10779533,"DDY-93-17",,,,"     83017","07/01/11 00:00:00","08/11/08 00:00:00",,,,1,0,40,50,"PEETERS 59","F     ","87233","FGHI-89-8",7672123,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
459,"9/9999",10779534,"DDY-93-1",,,,"     83001","07/01/11 00:00:00","07/25/08 00:00:00",,,,1,0,19,46,"PEETERS 85","F     ","88241","FGHI-91-8",9331424,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
460,"9/9999",11341226,"DDY-93-34",,,,"     83034","07/01/11 00:00:00","08/27/08 00:00:00",,,,1,0,9,45,"PEETERS 19","F     ","87203","ABCD84/8444",3054396,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
461,"9/9999",7096718,"CDBH-88-35",,,,"       339","10/10/11 00:00:00","08/22/03 00:00:00",,,,5,0,23,58,"BLUE 35","F8 J4 ","83258","CDBH-85-77",5830379,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
462,"9/9999",9713721,"DDY-91-19",,,,"       322","12/07/11 00:00:00","08/12/06 00:00:00",,,,4,0,34,55,"PEETERS 17","F     ","81252","FGHI-89-34",7672131,,,,,"DIED","BLOATREM",,,,"COW",,,,,,,,,,,,,,
464,"9/9999",10619679,"ABCD-93-3",,,,"         1","02/25/12 00:00:00","03/06/08 00:00:00",,,,2,0,29,54,,"F     ","87203","ABCD-89-4",7304605,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
465,"9/9999",9757289,"ABCD-92-36",,,,"         2",,"03/16/07 00:00:00",,,,6,0,47,56,,"F     ","86279","ABCD-87-23",,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
466,"9/9999",8164258,"FNKP-90-5",,,,"         3",,"03/19/05 00:00:00",,,,8,0,8,53,,"F8 J4 ","84223",,,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
468,"9/9999",10619655,"ABCD-93-58",,,,"         5","02/25/12 00:00:00","03/25/08 00:00:00",,,,2,0,9,40,,"F     ","87208","ABCD-91-44",8962990,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
469,"9/9999",7304625,"ABCD-89-44",,,,"         6",,"04/26/04 00:00:00",,,,8,0,13,55,,"F     ","83283","9/9999/DAISY",,,,,,,,,,,"COW",,,,,,,,,,,,,,
470,"9/9999",7304643,"ABCD-89-27",,,,"         7",,"03/21/04 00:00:00",,,,8,0,13,59,,"F     ","83256","9/9999/DAISY",,,,,,,,,,,"COW",,,,,,,,,,,,,,
471,"9/9999",10619675,"ABCD-93-52",,,,"         8","02/25/12 00:00:00","04/13/08 00:00:00",,,,2,0,43,54,,"F     ","88269","ABCD-88-25",6740965,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
473,"9/9999",10619672,"ABCD-93-11",,,,"        10",,"03/11/08 00:00:00",,,,5,0,45,51,,"F     ","87208","ABCD-89-11",7304632,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
474,"9/9999",7304629,"ABCD-89-1",,,,"        11","07/14/12 00:00:00","03/02/04 00:00:00",,,,7,0,40,49,,"F4    ",,"ABCD-85-25",,,,,,"CULLED","LAMEREM","LOWPRD","OLDAGE",,"COW",,,,,,,,,,,,,,
475,"9/9999",10619666,"ABCD-93-20",,,,"        12",,"03/13/08 00:00:00",,,,5,0,41,52,,"F     ","87203","ABCD-90-12",8148010,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
478,"9/9999",9757340,"ABCD-92-56",,,,"        15",,"03/28/07 00:00:00",,,,5,0,41,53,,"F     ","86279","ABCD84/8432",,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
481,"9/9999",8147988,"ABCD-90-21",,,,"        18","02/28/09 00:00:00","03/11/05 00:00:00",,,,6,0,14,48,,"F     ","83246","9/9999/DAISY",,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
482,"9/9999",10619674,"ABCD-93-36",,,,"        19",,"03/19/08 00:00:00",,,,4,0,56,52,,"F     ","87224","9/9999/DAISY",,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
485,"9/9999",8961310,"ABCD-91-9",,,,"        22","02/28/09 00:00:00","03/05/06 00:00:00",,,,6,0,39,56,,"F12   ","84264","ABCD-87-101",7264572,,"DRY",,,"CULLED","HI CEL",,,,"COW",,,,,,,,,,,,,,
486,"9/9999",8961320,"ABCD-91-16",,,,"        23",,"03/09/06 00:00:00",,,,6,0,23,45,,"F     ","83283","9/9999/DAISY",2695950,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
487,"9/9999",8235785,"ABCD-89-35",,,,"        24","02/28/09 00:00:00","08/01/04 00:00:00",,,,7,0,9,45,,"X8    ",,,,,,,,"CULLED","LATECA",,,,"COW",,,,,,,,,,,,,,
488,"9/9999",8979984,"ABCD-91-48",,,,"        25",,"03/24/06 00:00:00",,,,7,0,14,44,,"F     ","85264","ABCD-89-27",7304643,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
490,"9/9999",9738538,"ABCD-90-73",,,,"        27","02/25/12 00:00:00","08/01/05 00:00:00",,,,5,0,-2,40,,"F     ",,,,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
491,"9/9999",10619693,"ABCD-93-16",,,,"        28",,"03/13/08 00:00:00",,,,4,0,30,53,,"F     ","87208","ABCD-91-40",8961331,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
492,"9/9999",10619688,"ABCD-93-40",,,,"        29",,"03/20/08 00:00:00",,,,5,0,44,53,,"F     ","87203","9/9999/DAISY",2950165,,"LACT",,,,,,,,"COW",,,,,,,,,,,,,,
493,"9/9999",2950165,"9/9999/84/8416",,,,"        30",,"08/12/99 00:00:00",,,,12,0,20,58,"GREEN - 16","F     ","77209","9/9999/DAISY",,,,,,,,,,,"COW",,,,,,,,,,,,,,
494,"9/9999",8961314,"ABCD-91-35",,,,"        31","02/25/12 00:00:00","03/18/06 00:00:00",,,,4,0,28,54,,"F12   ","83283","ABCD-87-110",7264581,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
495,"9/9999",6334796,"ABCD-87-14",,,,"        32",,"04/06/02 00:00:00",,,,10,0,2,59,"ORANGE - 14","F     ","80224","9/9999/DAISY",,,,,,,,,,,"COW",,,,,,,,,,,,,,
496,"9/9999",6740980,"ABCD-88-8",,,,"       344","02/28/09 00:00:00","03/26/03 00:00:00",,,,8,0,20,56,"BLUE - 8","F     ","82252","9/9999/DAISY",,,,,,"CULLED",,,,,"COW",,,,,,,,,,,,,,
497,"9/9999",8979996,"ABCD-91-55",,,,"        34","02/28/09 00:00:00","03/28/06 00:00:00",,,,5,0,39,54,,"F12   ","83283","ABCD-87-118",7264594,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
499,"9/9999",9757317,"ABCD-92-5",,,,"        36",,"03/03/07 00:00:00",,,,6,0,1,54,,"F     ","85264","ABCD-90-26",,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
501,"9/9999",8979985,"ABCD-91-47",,,,"        38","02/28/09 00:00:00","03/24/06 00:00:00",,,,6,0,37,54,,"F     ","85203","ABCD-88-6",6740981,,"DRY",,,"CULLED","NOTPREGNANT","LOWPRD",,,"COW",,,,,,,,,,,,,,
502,"9/9999",8185870,"ABCD-90-72",,,,"        39",,"04/25/05 00:00:00",,,,8,0,64,46,,"F     ","84264","CCLG-86-70",,,,,,,,,,,"COW",,,,,,,,,,,,,,
503,"9/9999",8961295,"ABCD-91-14",,,,"        40","02/25/12 00:00:00","03/08/06 00:00:00",,,,4,0,36,54,,"F12   ","84264","9/9999/DAISY",5290470,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
504,"9/9999",8999091,"ABCD-91-67",,,,"        41",,"04/30/06 00:00:00",,,,6,0,12,55,,"F     ","85273","9/9999/DAISY",2950197,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
506,"9/9999",2950179,"9/9999/84/8431",,,,"        43","02/25/12 00:00:00","08/30/99 00:00:00",,,,10,0,18,57,"GREEN - 31","F     ","76264","9/9999/DAISY",,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
507,"9/9999",8185867,"ABCD-90-64",,,,"        44",,"04/13/05 00:00:00",,,,7,0,5,55,,"F12   ","83256","ABCD-87-89",,,,,,,,,,,"COW",,,,,,,,,,,,,,
508,"9/9999",9757303,"ABCD-92-1",,,,"        45",,"02/24/07 00:00:00",,,,6,0,20,42,,"F     ","86279","9/9999/DAISY",,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
509,"9/9999",7304609,"ABCD-89-26",,,,"        46","02/28/09 00:00:00","03/19/04 00:00:00",,,,8,0,17,55,,"F     ","83256","9/9999/DAISY",,,,,,"CULLED","ECZEMA",,,,"COW",,,,,,,,,,,,,,
510,"9/9999",9757326,"ABCD-92-46",,,,"        47","02/28/09 00:00:00","03/22/07 00:00:00",,,,5,0,49,53,,"F     ","86279","9/9999/DAISY",,,"DRY",,,"DIED","JOHNES",,,,"COW",,,,,,,,,,,,,,
